order_id,order_date,customer_name,customer_country,product_name,category,supplier_name,warehouse_name,quantity_ordered,unit_price,total_price,shipment_id,transporter_name,shipment_date,delivery_date,delivery_status
10886,2025-07-24,BYD Auto,USA,Voice Assistant,Home Automation,Nova Industrial,Central Europe DC,110,103.19,11350.9,SHP10886,FedEx Logistics,2025-07-28,2025-08-01,Delivered
10887,2025-02-04,Cisco Systems,UK,ECG Sensor,Healthcare,GreenLeaf Components,West Coast DC,104,311.75,32422.0,SHP10887,DHL Express,2025-02-06,2025-02-13,Delayed
10888,2024-12-28,Microsoft Devices,India,Solar Panel,Energy,Quantum Supplies,East Coast DC,94,476.1,44753.4,SHP10888,UPS Global,2024-12-31,2024-12-31,Delivered
10889,2024-10-10,NIO Inc,India,Door Sensor,Home Automation,GreenLeaf Components,Central Europe DC,32,485.41,15533.12,SHP10889,UPS Global,2024-10-15,2024-10-17,Delivered
10890,2024-07-12,Intel Corp,Japan,Light Controller,Home Automation,BlueWave Materials,Asia Hub,37,117.98,4365.26,SHP10890,FedEx Logistics,2024-07-14,2024-07-16,Delivered
10891,2024-09-17,Sony Corp,Netherlands,LED Driver,Electronics,Sunrise Electronics,Middle East Hub,92,306.54,28201.68,SHP10891,UPS Global,2024-09-19,2024-09-20,Delivered
10892,2024-08-08,Huawei Tech,India,LED Driver,Electronics,Sunrise Electronics,West Coast DC,56,306.54,17166.24,SHP10892,UPS Global,2024-08-11,2024-08-17,Delayed
10893,2025-08-05,Tesla Motors,UK,Blood Pressure Monitor,Healthcare,GreenLeaf Components,Asia Hub,101,82.65,8347.650000000001,SHP10893,Maersk Shipping,2025-08-10,2025-08-10,Delivered
10894,2025-03-19,Microsoft Devices,India,Energy Meter,Energy,GreenLeaf Components,West Coast DC,30,305.35,9160.5,SHP10894,DHL Express,2025-03-20,2025-03-27,Delayed
10895,2025-05-01,Intel Corp,Japan,Brake Module,Automotive,Global Tech Parts,West Coast DC,135,224.49,30306.15,SHP10895,DHL Express,2025-05-03,2025-05-07,Delivered
10896,2024-04-30,Toyota Motors,South Korea,Solar Panel,Energy,Quantum Supplies,Middle East Hub,91,476.1,43325.1,SHP10896,DHL Express,2024-05-05,2024-05-06,Delivered
10897,2024-11-12,Siemens AG,India,WiFi Module,Electronics,BlueWave Materials,Middle East Hub,36,358.42,12903.12,SHP10897,FedEx Logistics,2024-11-17,2024-11-18,Delivered
10898,2024-03-05,Philips Healthcare,UK,EV Charger,Automotive,Sunrise Electronics,East Coast DC,56,103.95,5821.2,SHP10898,UPS Global,2024-03-10,2024-03-13,Delivered
10899,2024-04-13,Bosch GmbH,UK,ECG Sensor,Healthcare,GreenLeaf Components,Asia Hub,118,311.75,36786.5,SHP10899,Maersk Shipping,2024-04-14,2024-04-19,Delivered
10900,2025-07-30,Ford Motors,South Korea,Sensor Module,Electronics,Nova Industrial,Central Europe DC,77,43.17,3324.09,SHP10900,Maersk Shipping,2025-08-03,2025-08-10,Delayed
10901,2024-06-12,Medtronic,India,Oximeter,Healthcare,Sunrise Electronics,Central Europe DC,16,192.69,3083.04,SHP10901,FedEx Logistics,2024-06-13,2024-06-20,Delayed
10902,2025-08-24,Microsoft Devices,India,Power Cable,Energy,Sunrise Electronics,East Coast DC,43,90.67,3898.81,SHP10902,FedEx Logistics,2025-08-25,2025-08-29,Delivered
10903,2025-07-24,Amazon Robotics,Germany,Blood Pressure Monitor,Healthcare,GreenLeaf Components,Middle East Hub,55,82.65,4545.75,SHP10903,Maersk Shipping,2025-07-26,2025-07-30,Delivered
10904,2025-06-13,Apple Inc,UK,Smart Thermometer,Healthcare,Nova Industrial,Middle East Hub,93,156.69,14572.17,SHP10904,Maersk Shipping,2025-06-15,2025-06-22,Delayed
10905,2025-05-17,Tesla Motors,UK,Solar Panel,Energy,Quantum Supplies,Central Europe DC,172,476.1,81889.2,SHP10905,UPS Global,2025-05-19,2025-05-23,Delivered
10906,2025-08-20,Huawei Tech,India,Engine Sensor,Automotive,Global Tech Parts,Middle East Hub,53,162.56,8615.68,SHP10906,UPS Global,2025-08-22,2025-08-28,Delayed
10907,2024-11-02,Huawei Tech,India,Power Cable,Energy,Sunrise Electronics,East Coast DC,37,90.67,3354.79,SHP10907,Maersk Shipping,2024-11-03,2024-11-07,Delivered
10908,2025-02-22,BYD Auto,USA,EV Charger,Automotive,Sunrise Electronics,Middle East Hub,78,103.95,8108.1,SHP10908,FedEx Logistics,2025-02-25,2025-03-03,Delayed
10909,2024-03-05,Bosch GmbH,UK,GPS Unit,Automotive,GreenLeaf Components,West Coast DC,8,156.25,1250.0,SHP10909,FedEx Logistics,2024-03-06,2024-03-11,Delivered
10910,2024-02-03,BYD Auto,USA,Smart Thermometer,Healthcare,Nova Industrial,Asia Hub,129,156.69,20213.01,SHP10910,Maersk Shipping,2024-02-05,2024-02-08,Delivered
10911,2024-06-06,Panasonic Corp,Netherlands,Inverter,Energy,Nova Industrial,Central Europe DC,123,370.02,45512.46,SHP10911,FedEx Logistics,2024-06-08,2024-06-11,Delivered
10912,2024-06-13,BYD Auto,USA,Medical Tablet,Healthcare,Quantum Supplies,Asia Hub,138,236.19,32594.22,SHP10912,DHL Express,2024-06-16,2024-06-19,Delivered
10913,2024-05-21,General Electric,China,GPS Unit,Automotive,GreenLeaf Components,East Coast DC,180,156.25,28125.0,SHP10913,Maersk Shipping,2024-05-26,2024-05-28,Delivered
10914,2025-06-21,Huawei Tech,India,WiFi Module,Electronics,BlueWave Materials,Central Europe DC,58,358.42,20788.36,SHP10914,DHL Express,2025-06-23,2025-06-30,Delayed
10915,2024-11-22,Toyota Motors,South Korea,Engine Sensor,Automotive,Global Tech Parts,Middle East Hub,90,162.56,14630.4,SHP10915,DHL Express,2024-11-23,2024-11-27,Delivered
10916,2025-03-19,Tesla Motors,UK,Medical Tablet,Healthcare,Quantum Supplies,Middle East Hub,59,236.19,13935.21,SHP10916,UPS Global,2025-03-23,2025-03-26,Delivered
10917,2024-07-23,Huawei Tech,India,Light Controller,Home Automation,BlueWave Materials,West Coast DC,111,117.98,13095.78,SHP10917,UPS Global,2024-07-25,2024-07-27,Delivered
10918,2024-09-10,Medtronic,India,Oximeter,Healthcare,Sunrise Electronics,Asia Hub,32,192.69,6166.08,SHP10918,FedEx Logistics,2024-09-14,2024-09-15,Delivered
10919,2025-04-22,Siemens AG,India,Smart Switch,Home Automation,Quantum Supplies,Central Europe DC,13,24.98,324.74,SHP10919,DHL Express,2025-04-23,2025-04-24,Delivered
10920,2025-07-20,Panasonic Corp,Netherlands,EV Charger,Automotive,Sunrise Electronics,Asia Hub,149,103.95,15488.550000000001,SHP10920,DHL Express,2025-07-22,2025-07-27,Delivered
10921,2024-03-07,Intel Corp,Japan,Inverter,Energy,Nova Industrial,West Coast DC,79,370.02,29231.579999999998,SHP10921,DHL Express,2024-03-11,2024-03-13,Delivered
10922,2024-05-21,Bosch GmbH,UK,Brake Module,Automotive,Global Tech Parts,Asia Hub,130,224.49,29183.7,SHP10922,DHL Express,2024-05-26,2024-05-30,Delivered
10923,2024-11-16,BYD Auto,USA,Energy Meter,Energy,GreenLeaf Components,West Coast DC,13,305.35,3969.55,SHP10923,FedEx Logistics,2024-11-18,2024-11-21,Delivered
10924,2025-04-10,Toyota Motors,South Korea,GPS Unit,Automotive,GreenLeaf Components,Central Europe DC,138,156.25,21562.5,SHP10924,DHL Express,2025-04-11,2025-04-12,Delivered
10925,2024-03-27,Panasonic Corp,Netherlands,Inverter,Energy,Nova Industrial,Asia Hub,21,370.02,7770.42,SHP10925,DHL Express,2024-03-29,2024-03-29,Delivered
10926,2024-05-09,Philips Healthcare,UK,Energy Meter,Energy,GreenLeaf Components,Asia Hub,47,305.35,14351.45,SHP10926,FedEx Logistics,2024-05-11,2024-05-12,Delivered
10927,2025-02-01,Sony Corp,Netherlands,Engine Sensor,Automotive,Global Tech Parts,West Coast DC,62,162.56,10078.72,SHP10927,DHL Express,2025-02-03,2025-02-03,Delivered
10928,2024-08-18,Siemens AG,India,Voice Assistant,Home Automation,Nova Industrial,Asia Hub,45,103.19,4643.55,SHP10928,DHL Express,2024-08-20,2024-08-26,Delayed
10929,2024-08-27,Microsoft Devices,India,LED Driver,Electronics,Sunrise Electronics,Middle East Hub,41,306.54,12568.140000000001,SHP10929,DHL Express,2024-08-28,2024-08-29,Delivered
10930,2025-06-28,Bosch GmbH,UK,Energy Meter,Energy,GreenLeaf Components,West Coast DC,134,305.35,40916.9,SHP10930,Maersk Shipping,2025-06-30,2025-06-30,Delivered
10931,2024-04-17,Intel Corp,Japan,Smart Thermometer,Healthcare,Nova Industrial,Central Europe DC,92,156.69,14415.48,SHP10931,Maersk Shipping,2024-04-21,2024-04-22,Delivered
10932,2025-07-30,Bosch GmbH,UK,Door Sensor,Home Automation,GreenLeaf Components,West Coast DC,79,485.41,38347.39,SHP10932,FedEx Logistics,2025-08-03,2025-08-06,Delivered
10933,2024-04-09,NIO Inc,India,ECG Sensor,Healthcare,GreenLeaf Components,Middle East Hub,78,311.75,24316.5,SHP10933,Maersk Shipping,2024-04-14,2024-04-21,Delayed
10934,2025-06-23,Intel Corp,Japan,Fuel Injector,Automotive,Nova Industrial,Middle East Hub,187,269.51,50398.369999999995,SHP10934,DHL Express,2025-06-24,2025-06-29,Delivered
10935,2024-04-15,Tesla Motors,UK,Lithium Battery,Energy,Quantum Supplies,Central Europe DC,94,196.65,18485.100000000002,SHP10935,DHL Express,2024-04-19,2024-04-21,Delivered
10936,2025-08-06,Siemens AG,India,Blood Pressure Monitor,Healthcare,GreenLeaf Components,West Coast DC,151,82.65,12480.150000000001,SHP10936,DHL Express,2025-08-09,2025-08-13,Delivered
10937,2024-04-12,Cisco Systems,UK,Blood Pressure Monitor,Healthcare,GreenLeaf Components,Middle East Hub,102,82.65,8430.300000000001,SHP10937,FedEx Logistics,2024-04-15,2024-04-16,Delivered
10938,2024-10-12,Panasonic Corp,Netherlands,GPS Unit,Automotive,GreenLeaf Components,West Coast DC,176,156.25,27500.0,SHP10938,Maersk Shipping,2024-10-17,2024-10-20,Delivered
10939,2024-01-11,Huawei Tech,India,Smart Thermometer,Healthcare,Nova Industrial,West Coast DC,196,156.69,30711.239999999998,SHP10939,DHL Express,2024-01-15,2024-01-20,Delivered
10940,2024-03-01,LG Electronics,Germany,Door Sensor,Home Automation,GreenLeaf Components,Asia Hub,41,485.41,19901.81,SHP10940,Maersk Shipping,2024-03-06,2024-03-09,Delivered
10941,2024-04-17,NIO Inc,India,Fuel Injector,Automotive,Nova Industrial,Central Europe DC,101,269.51,27220.51,SHP10941,Maersk Shipping,2024-04-19,2024-04-25,Delayed
10942,2024-11-01,LG Electronics,Germany,Sensor Module,Electronics,Nova Industrial,West Coast DC,47,43.17,2028.99,SHP10942,DHL Express,2024-11-06,2024-11-11,Delivered
10943,2025-01-22,Amazon Robotics,Germany,Smart Switch,Home Automation,Quantum Supplies,Central Europe DC,138,24.98,3447.2400000000002,SHP10943,UPS Global,2025-01-24,2025-01-31,Delayed
10944,2024-07-16,Amazon Robotics,Germany,Microcontroller,Electronics,Sunrise Electronics,Central Europe DC,104,90.66,9428.64,SHP10944,DHL Express,2024-07-17,2024-07-21,Delivered
10945,2024-02-27,Toyota Motors,South Korea,GPS Unit,Automotive,GreenLeaf Components,Middle East Hub,84,156.25,13125.0,SHP10945,UPS Global,2024-03-03,2024-03-05,Delivered
10946,2024-11-07,Amazon Robotics,Germany,Door Sensor,Home Automation,GreenLeaf Components,Central Europe DC,129,485.41,62617.89000000001,SHP10946,UPS Global,2024-11-08,2024-11-14,Delayed
10947,2024-07-23,General Electric,China,GPS Unit,Automotive,GreenLeaf Components,East Coast DC,165,156.25,25781.25,SHP10947,DHL Express,2024-07-26,2024-07-31,Delivered
10948,2024-10-12,Apple Inc,UK,Voice Assistant,Home Automation,Nova Industrial,Asia Hub,191,103.19,19709.29,SHP10948,DHL Express,2024-10-13,2024-10-16,Delivered
10949,2024-11-23,Siemens AG,India,Fuel Injector,Automotive,Nova Industrial,Central Europe DC,155,269.51,41774.049999999996,SHP10949,Maersk Shipping,2024-11-24,2024-11-28,Delivered
10950,2024-01-29,Sony Corp,Netherlands,LED Driver,Electronics,Sunrise Electronics,Asia Hub,124,306.54,38010.96,SHP10950,DHL Express,2024-01-30,2024-02-01,Delivered
10951,2024-10-03,Samsung Electronics,China,Energy Meter,Energy,GreenLeaf Components,West Coast DC,112,305.35,34199.200000000004,SHP10951,Maersk Shipping,2024-10-08,2024-10-15,Delayed
10952,2025-05-30,Panasonic Corp,Netherlands,Blood Pressure Monitor,Healthcare,GreenLeaf Components,West Coast DC,34,82.65,2810.1000000000004,SHP10952,UPS Global,2025-06-02,2025-06-05,Delivered
10953,2024-07-21,Microsoft Devices,India,Brake Module,Automotive,Global Tech Parts,Middle East Hub,135,224.49,30306.15,SHP10953,DHL Express,2024-07-26,2024-07-30,Delivered
10954,2025-04-24,Medtronic,India,Power Cable,Energy,Sunrise Electronics,East Coast DC,60,90.67,5440.2,SHP10954,UPS Global,2025-04-27,2025-05-02,Delivered
10955,2024-09-17,Philips Healthcare,UK,Thermostat,Home Automation,Sunrise Electronics,Middle East Hub,117,418.73,48991.41,SHP10955,DHL Express,2024-09-18,2024-09-18,Delivered
10956,2024-11-16,NIO Inc,India,Engine Sensor,Automotive,Global Tech Parts,Asia Hub,91,162.56,14792.960000000001,SHP10956,Maersk Shipping,2024-11-18,2024-11-21,Delivered
10957,2024-01-06,Ford Motors,South Korea,Light Controller,Home Automation,BlueWave Materials,Middle East Hub,17,117.98,2005.66,SHP10957,FedEx Logistics,2024-01-09,2024-01-15,Delayed
10958,2025-06-25,Panasonic Corp,Netherlands,Fuel Injector,Automotive,Nova Industrial,Middle East Hub,45,269.51,12127.949999999999,SHP10958,DHL Express,2025-06-28,2025-06-28,Delivered
10959,2024-06-26,Huawei Tech,India,Lithium Battery,Energy,Quantum Supplies,East Coast DC,184,196.65,36183.6,SHP10959,DHL Express,2024-06-28,2024-07-02,Delivered
10960,2025-03-23,Ford Motors,South Korea,Light Controller,Home Automation,BlueWave Materials,East Coast DC,71,117.98,8376.58,SHP10960,FedEx Logistics,2025-03-25,2025-03-30,Delivered
10961,2024-02-17,Philips Healthcare,UK,Microcontroller,Electronics,Sunrise Electronics,Middle East Hub,60,90.66,5439.599999999999,SHP10961,Maersk Shipping,2024-02-21,2024-02-27,Delayed
10962,2024-09-10,Microsoft Devices,India,LED Driver,Electronics,Sunrise Electronics,Asia Hub,135,306.54,41382.9,SHP10962,FedEx Logistics,2024-09-12,2024-09-12,Delivered
10963,2025-04-03,Samsung Electronics,China,Oximeter,Healthcare,Sunrise Electronics,West Coast DC,112,192.69,21581.28,SHP10963,FedEx Logistics,2025-04-07,2025-04-09,Delivered
10964,2025-03-07,Medtronic,India,Solar Panel,Energy,Quantum Supplies,Asia Hub,18,476.1,8569.800000000001,SHP10964,DHL Express,2025-03-09,2025-03-16,Delayed
10965,2025-04-29,Ford Motors,South Korea,Engine Sensor,Automotive,Global Tech Parts,Asia Hub,41,162.56,6664.96,SHP10965,FedEx Logistics,2025-05-02,2025-05-04,Delivered
10966,2024-11-10,BYD Auto,USA,Oximeter,Healthcare,Sunrise Electronics,Asia Hub,150,192.69,28903.5,SHP10966,UPS Global,2024-11-14,2024-11-18,Delivered
10967,2024-08-22,General Electric,China,Brake Module,Automotive,Global Tech Parts,West Coast DC,89,224.49,19979.61,SHP10967,DHL Express,2024-08-23,2024-08-23,Delivered
10968,2024-11-07,Samsung Electronics,China,Blood Pressure Monitor,Healthcare,GreenLeaf Components,West Coast DC,192,82.65,15868.800000000001,SHP10968,DHL Express,2024-11-09,2024-11-10,Delivered
10969,2024-05-05,Amazon Robotics,Germany,WiFi Module,Electronics,BlueWave Materials,Asia Hub,80,358.42,28673.600000000002,SHP10969,DHL Express,2024-05-09,2024-05-13,Delivered
10970,2025-06-10,Siemens AG,India,PCB Board,Electronics,Quantum Supplies,West Coast DC,54,435.1,23495.4,SHP10970,FedEx Logistics,2025-06-14,2025-06-15,Delivered
10971,2024-03-26,Huawei Tech,India,GPS Unit,Automotive,GreenLeaf Components,East Coast DC,103,156.25,16093.75,SHP10971,FedEx Logistics,2024-03-30,2024-04-04,Delivered
10972,2024-02-04,Sony Corp,Netherlands,Sensor Module,Electronics,Nova Industrial,West Coast DC,87,43.17,3755.79,SHP10972,FedEx Logistics,2024-02-06,2024-02-12,Delayed
10973,2025-06-21,BYD Auto,USA,Fuel Injector,Automotive,Nova Industrial,West Coast DC,130,269.51,35036.299999999996,SHP10973,DHL Express,2025-06-25,2025-06-26,Delivered
10974,2024-12-14,Bosch GmbH,UK,Thermostat,Home Automation,Sunrise Electronics,West Coast DC,169,418.73,70765.37000000001,SHP10974,FedEx Logistics,2024-12-15,2024-12-16,Delivered
10975,2024-12-06,Philips Healthcare,UK,Energy Meter,Energy,GreenLeaf Components,Middle East Hub,139,305.35,42443.65,SHP10975,Maersk Shipping,2024-12-07,2024-12-11,Delivered
10976,2024-04-15,NIO Inc,India,Microcontroller,Electronics,Sunrise Electronics,Central Europe DC,52,90.66,4714.32,SHP10976,UPS Global,2024-04-19,2024-04-25,Delayed
10977,2025-08-01,Medtronic,India,WiFi Module,Electronics,BlueWave Materials,Central Europe DC,37,358.42,13261.54,SHP10977,DHL Express,2025-08-02,2025-08-02,Delivered
10978,2025-07-06,Siemens AG,India,Lithium Battery,Energy,Quantum Supplies,West Coast DC,58,196.65,11405.7,SHP10978,FedEx Logistics,2025-07-09,2025-07-09,Delivered
10979,2024-04-22,Medtronic,India,Door Sensor,Home Automation,GreenLeaf Components,Central Europe DC,111,485.41,53880.51,SHP10979,FedEx Logistics,2024-04-27,2024-05-03,Delayed
10980,2025-03-03,NIO Inc,India,PCB Board,Electronics,Quantum Supplies,Asia Hub,197,435.1,85714.70000000001,SHP10980,UPS Global,2025-03-05,2025-03-09,Delivered
10981,2024-11-15,Cisco Systems,UK,Lithium Battery,Energy,Quantum Supplies,Middle East Hub,61,196.65,11995.65,SHP10981,UPS Global,2024-11-18,2024-11-18,Delivered
10982,2024-03-19,Sony Corp,Netherlands,Medical Tablet,Healthcare,Quantum Supplies,West Coast DC,173,236.19,40860.87,SHP10982,DHL Express,2024-03-21,2024-03-26,Delivered
10983,2025-04-04,Huawei Tech,India,GPS Unit,Automotive,GreenLeaf Components,East Coast DC,6,156.25,937.5,SHP10983,Maersk Shipping,2025-04-06,2025-04-11,Delivered
10984,2025-03-26,Amazon Robotics,Germany,Blood Pressure Monitor,Healthcare,GreenLeaf Components,West Coast DC,42,82.65,3471.3,SHP10984,FedEx Logistics,2025-03-27,2025-04-02,Delayed
10985,2025-03-09,Tesla Motors,UK,Power Cable,Energy,Sunrise Electronics,East Coast DC,17,90.67,1541.39,SHP10985,FedEx Logistics,2025-03-10,2025-03-16,Delayed
10986,2024-05-01,Medtronic,India,Light Controller,Home Automation,BlueWave Materials,Middle East Hub,161,117.98,18994.78,SHP10986,UPS Global,2024-05-05,2024-05-05,Delivered
10987,2025-05-29,Toyota Motors,South Korea,PCB Board,Electronics,Quantum Supplies,West Coast DC,153,435.1,66570.3,SHP10987,Maersk Shipping,2025-05-31,2025-06-02,Delivered
10988,2025-04-28,Huawei Tech,India,Smart Thermometer,Healthcare,Nova Industrial,Middle East Hub,200,156.69,31338.0,SHP10988,FedEx Logistics,2025-04-29,2025-04-30,Delivered
10989,2024-11-20,Sony Corp,Netherlands,Energy Meter,Energy,GreenLeaf Components,Central Europe DC,165,305.35,50382.75000000001,SHP10989,DHL Express,2024-11-24,2024-11-26,Delivered
10990,2024-09-29,Intel Corp,Japan,Medical Tablet,Healthcare,Quantum Supplies,Asia Hub,134,236.19,31649.46,SHP10990,Maersk Shipping,2024-10-03,2024-10-08,Delivered
10991,2024-10-19,General Electric,China,PCB Board,Electronics,Quantum Supplies,West Coast DC,51,435.1,22190.100000000002,SHP10991,UPS Global,2024-10-21,2024-10-23,Delivered
10992,2025-01-09,Toyota Motors,South Korea,PCB Board,Electronics,Quantum Supplies,West Coast DC,142,435.1,61784.200000000004,SHP10992,UPS Global,2025-01-10,2025-01-16,Delayed
10993,2025-02-02,LG Electronics,Germany,Oximeter,Healthcare,Sunrise Electronics,Middle East Hub,161,192.69,31023.09,SHP10993,DHL Express,2025-02-07,2025-02-14,Delayed
10994,2025-03-19,Philips Healthcare,UK,LED Driver,Electronics,Sunrise Electronics,Middle East Hub,89,306.54,27282.06,SHP10994,Maersk Shipping,2025-03-21,2025-03-23,Delivered
10995,2024-05-14,Tesla Motors,UK,LED Driver,Electronics,Sunrise Electronics,Middle East Hub,148,306.54,45367.920000000006,SHP10995,FedEx Logistics,2024-05-18,2024-05-20,Delivered
10996,2024-09-24,Apple Inc,UK,Smart Thermometer,Healthcare,Nova Industrial,Middle East Hub,153,156.69,23973.57,SHP10996,FedEx Logistics,2024-09-27,2024-10-04,Delayed
10997,2024-10-12,Huawei Tech,India,Thermostat,Home Automation,Sunrise Electronics,West Coast DC,64,418.73,26798.72,SHP10997,DHL Express,2024-10-13,2024-10-20,Delayed
10998,2025-02-18,Panasonic Corp,Netherlands,Lithium Battery,Energy,Quantum Supplies,Middle East Hub,59,196.65,11602.35,SHP10998,DHL Express,2025-02-20,2025-02-24,Delivered
10999,2025-05-23,Cisco Systems,UK,PCB Board,Electronics,Quantum Supplies,West Coast DC,15,435.1,6526.5,SHP10999,Maersk Shipping,2025-05-25,2025-05-26,Delivered
11000,2024-09-06,LG Electronics,Germany,Sensor Module,Electronics,Nova Industrial,East Coast DC,145,43.17,6259.650000000001,SHP11000,DHL Express,2024-09-10,2024-09-17,Delayed
